,valid_from,valid_to,value_exc_vat
5,2021-02-06T01:30:00Z,2021-02-06T02:00:00Z,12.0
6,2021-02-06T01:00:00Z,2021-02-06T01:30:00Z,12.8
7,2021-02-06T00:30:00Z,2021-02-06T01:00:00Z,12.96
8,2021-02-06T00:00:00Z,2021-02-06T00:30:00Z,11.14
9,2021-02-05T23:30:00Z,2021-02-06T00:00:00Z,11.2
10,2021-02-05T23:00:00Z,2021-02-05T23:30:00Z,11.6
11,2021-02-05T22:30:00Z,2021-02-05T23:00:00Z,10.6
12,2021-02-05T22:00:00Z,2021-02-05T22:30:00Z,11.8
13,2021-02-05T21:30:00Z,2021-02-05T22:00:00Z,11.5
14,2021-02-05T21:00:00Z,2021-02-05T21:30:00Z,11.4
15,2021-02-05T20:30:00Z,2021-02-05T21:00:00Z,10.12
16,2021-02-05T20:00:00Z,2021-02-05T20:30:00Z,11.28
17,2021-02-05T19:30:00Z,2021-02-05T20:00:00Z,12.4
18,2021-02-05T19:00:00Z,2021-02-05T19:30:00Z,14.8
19,2021-02-05T18:30:00Z,2021-02-05T19:00:00Z,26.04
20,2021-02-05T18:00:00Z,2021-02-05T18:30:00Z,29.8
21,2021-02-05T17:30:00Z,2021-02-05T18:00:00Z,30.0
22,2021-02-05T17:00:00Z,2021-02-05T17:30:00Z,28.4
23,2021-02-05T16:30:00Z,2021-02-05T17:00:00Z,27.0
24,2021-02-05T16:00:00Z,2021-02-05T16:30:00Z,23.38
25,2021-02-05T15:30:00Z,2021-02-05T16:00:00Z,10.8
26,2021-02-05T15:00:00Z,2021-02-05T15:30:00Z,10.2
27,2021-02-05T14:30:00Z,2021-02-05T15:00:00Z,10.0
28,2021-02-05T14:00:00Z,2021-02-05T14:30:00Z,11.14
29,2021-02-05T13:30:00Z,2021-02-05T14:00:00Z,10.8
30,2021-02-05T13:00:00Z,2021-02-05T13:30:00Z,12.16
31,2021-02-05T12:30:00Z,2021-02-05T13:00:00Z,13.0
32,2021-02-05T12:00:00Z,2021-02-05T12:30:00Z,13.1
33,2021-02-05T11:30:00Z,2021-02-05T12:00:00Z,12.22
34,2021-02-05T11:00:00Z,2021-02-05T11:30:00Z,11.82
35,2021-02-05T10:30:00Z,2021-02-05T11:00:00Z,12.0
36,2021-02-05T10:00:00Z,2021-02-05T10:30:00Z,12.0
37,2021-02-05T09:30:00Z,2021-02-05T10:00:00Z,12.24
38,2021-02-05T09:00:00Z,2021-02-05T09:30:00Z,12.18
39,2021-02-05T08:30:00Z,2021-02-05T09:00:00Z,11.6
40,2021-02-05T08:00:00Z,2021-02-05T08:30:00Z,10.6
41,2021-02-05T07:30:00Z,2021-02-05T08:00:00Z,11.4
42,2021-02-05T07:00:00Z,2021-02-05T07:30:00Z,10.8
43,2021-02-05T06:30:00Z,2021-02-05T07:00:00Z,10.9
44,2021-02-05T06:00:00Z,2021-02-05T06:30:00Z,11.86
45,2021-02-05T05:30:00Z,2021-02-05T06:00:00Z,10.4
46,2021-02-05T05:00:00Z,2021-02-05T05:30:00Z,10.0
47,2021-02-05T04:30:00Z,2021-02-05T05:00:00Z,9.2
48,2021-02-05T04:00:00Z,2021-02-05T04:30:00Z,9.5
49,2021-02-05T03:30:00Z,2021-02-05T04:00:00Z,9.0
50,2021-02-05T03:00:00Z,2021-02-05T03:30:00Z,10.4
51,2021-02-05T02:30:00Z,2021-02-05T03:00:00Z,9.8
52,2021-02-05T02:00:00Z,2021-02-05T02:30:00Z,10.2
53,2021-02-05T01:30:00Z,2021-02-05T02:00:00Z,9.98
54,2021-02-05T01:00:00Z,2021-02-05T01:30:00Z,10.88
55,2021-02-05T00:30:00Z,2021-02-05T01:00:00Z,10.9
56,2021-02-05T00:00:00Z,2021-02-05T00:30:00Z,9.6
57,2021-02-04T23:30:00Z,2021-02-05T00:00:00Z,9.9
58,2021-02-04T23:00:00Z,2021-02-04T23:30:00Z,10.9
59,2021-02-04T22:30:00Z,2021-02-04T23:00:00Z,9.8
60,2021-02-04T22:00:00Z,2021-02-04T22:30:00Z,10.8
61,2021-02-04T21:30:00Z,2021-02-04T22:00:00Z,10.97
62,2021-02-04T21:00:00Z,2021-02-04T21:30:00Z,11.84
63,2021-02-04T20:30:00Z,2021-02-04T21:00:00Z,11.36
64,2021-02-04T20:00:00Z,2021-02-04T20:30:00Z,11.2
65,2021-02-04T19:30:00Z,2021-02-04T20:00:00Z,10.82
66,2021-02-04T19:00:00Z,2021-02-04T19:30:00Z,13.0
67,2021-02-04T18:30:00Z,2021-02-04T19:00:00Z,25.0
68,2021-02-04T18:00:00Z,2021-02-04T18:30:00Z,27.2
69,2021-02-04T17:30:00Z,2021-02-04T18:00:00Z,29.04
70,2021-02-04T17:00:00Z,2021-02-04T17:30:00Z,27.36
71,2021-02-04T16:30:00Z,2021-02-04T17:00:00Z,27.2
72,2021-02-04T16:00:00Z,2021-02-04T16:30:00Z,23.6
73,2021-02-04T15:30:00Z,2021-02-04T16:00:00Z,11.74
74,2021-02-04T15:00:00Z,2021-02-04T15:30:00Z,10.6
75,2021-02-04T14:30:00Z,2021-02-04T15:00:00Z,10.72
76,2021-02-04T14:00:00Z,2021-02-04T14:30:00Z,12.2
77,2021-02-04T13:30:00Z,2021-02-04T14:00:00Z,11.6
78,2021-02-04T13:00:00Z,2021-02-04T13:30:00Z,13.3
79,2021-02-04T12:30:00Z,2021-02-04T13:00:00Z,13.12
80,2021-02-04T12:00:00Z,2021-02-04T12:30:00Z,13.0
81,2021-02-04T11:30:00Z,2021-02-04T12:00:00Z,12.22
82,2021-02-04T11:00:00Z,2021-02-04T11:30:00Z,11.2
83,2021-02-04T10:30:00Z,2021-02-04T11:00:00Z,12.0
84,2021-02-04T10:00:00Z,2021-02-04T10:30:00Z,12.22
85,2021-02-04T09:30:00Z,2021-02-04T10:00:00Z,11.92
86,2021-02-04T09:00:00Z,2021-02-04T09:30:00Z,12.22
87,2021-02-04T08:30:00Z,2021-02-04T09:00:00Z,12.2
88,2021-02-04T08:00:00Z,2021-02-04T08:30:00Z,11.2
89,2021-02-04T07:30:00Z,2021-02-04T08:00:00Z,12.0
90,2021-02-04T07:00:00Z,2021-02-04T07:30:00Z,10.2
91,2021-02-04T06:30:00Z,2021-02-04T07:00:00Z,10.5
92,2021-02-04T06:00:00Z,2021-02-04T06:30:00Z,11.6
93,2021-02-04T05:30:00Z,2021-02-04T06:00:00Z,9.6
94,2021-02-04T05:00:00Z,2021-02-04T05:30:00Z,9.4
95,2021-02-04T04:30:00Z,2021-02-04T05:00:00Z,9.4
96,2021-02-04T04:00:00Z,2021-02-04T04:30:00Z,9.4
97,2021-02-04T03:30:00Z,2021-02-04T04:00:00Z,9.4
98,2021-02-04T03:00:00Z,2021-02-04T03:30:00Z,9.4
99,2021-02-04T02:30:00Z,2021-02-04T03:00:00Z,9.4
0,2021-02-04T02:00:00Z,2021-02-04T02:30:00Z,9.6
1,2021-02-04T01:30:00Z,2021-02-04T02:00:00Z,9.4
2,2021-02-04T01:00:00Z,2021-02-04T01:30:00Z,9.6
3,2021-02-04T00:30:00Z,2021-02-04T01:00:00Z,10.36
4,2021-02-04T00:00:00Z,2021-02-04T00:30:00Z,9.64
5,2021-02-03T23:30:00Z,2021-02-04T00:00:00Z,9.6
6,2021-02-03T23:00:00Z,2021-02-03T23:30:00Z,10.8
7,2021-02-03T22:30:00Z,2021-02-03T23:00:00Z,10.0
8,2021-02-03T22:00:00Z,2021-02-03T22:30:00Z,10.6
9,2021-02-03T21:30:00Z,2021-02-03T22:00:00Z,11.0
10,2021-02-03T21:00:00Z,2021-02-03T21:30:00Z,11.2
11,2021-02-03T20:30:00Z,2021-02-03T21:00:00Z,11.4
12,2021-02-03T20:00:00Z,2021-02-03T20:30:00Z,11.8
13,2021-02-03T19:30:00Z,2021-02-03T20:00:00Z,11.7
14,2021-02-03T19:00:00Z,2021-02-03T19:30:00Z,14.0
15,2021-02-03T18:30:00Z,2021-02-03T19:00:00Z,26.0
16,2021-02-03T18:00:00Z,2021-02-03T18:30:00Z,27.16
17,2021-02-03T17:30:00Z,2021-02-03T18:00:00Z,28.6
18,2021-02-03T17:00:00Z,2021-02-03T17:30:00Z,27.12
19,2021-02-03T16:30:00Z,2021-02-03T17:00:00Z,27.0
20,2021-02-03T16:00:00Z,2021-02-03T16:30:00Z,22.9
21,2021-02-03T15:30:00Z,2021-02-03T16:00:00Z,10.6
22,2021-02-03T15:00:00Z,2021-02-03T15:30:00Z,10.8
23,2021-02-03T14:30:00Z,2021-02-03T15:00:00Z,10.4
24,2021-02-03T14:00:00Z,2021-02-03T14:30:00Z,10.86
25,2021-02-03T13:30:00Z,2021-02-03T14:00:00Z,11.8
26,2021-02-03T13:00:00Z,2021-02-03T13:30:00Z,13.28
27,2021-02-03T12:30:00Z,2021-02-03T13:00:00Z,13.9
28,2021-02-03T12:00:00Z,2021-02-03T12:30:00Z,13.8
29,2021-02-03T11:30:00Z,2021-02-03T12:00:00Z,12.68
30,2021-02-03T11:00:00Z,2021-02-03T11:30:00Z,12.0
31,2021-02-03T10:30:00Z,2021-02-03T11:00:00Z,11.94
32,2021-02-03T10:00:00Z,2021-02-03T10:30:00Z,11.9
33,2021-02-03T09:30:00Z,2021-02-03T10:00:00Z,12.2
34,2021-02-03T09:00:00Z,2021-02-03T09:30:00Z,12.2
35,2021-02-03T08:30:00Z,2021-02-03T09:00:00Z,11.76
36,2021-02-03T08:00:00Z,2021-02-03T08:30:00Z,11.0
37,2021-02-03T07:30:00Z,2021-02-03T08:00:00Z,11.28
38,2021-02-03T07:00:00Z,2021-02-03T07:30:00Z,10.6
39,2021-02-03T06:30:00Z,2021-02-03T07:00:00Z,11.4
40,2021-02-03T06:00:00Z,2021-02-03T06:30:00Z,12.0
41,2021-02-03T05:30:00Z,2021-02-03T06:00:00Z,9.2
42,2021-02-03T05:00:00Z,2021-02-03T05:30:00Z,9.0
43,2021-02-03T04:30:00Z,2021-02-03T05:00:00Z,8.0
44,2021-02-03T04:00:00Z,2021-02-03T04:30:00Z,7.8
45,2021-02-03T03:30:00Z,2021-02-03T04:00:00Z,7.0
46,2021-02-03T03:00:00Z,2021-02-03T03:30:00Z,7.6
47,2021-02-03T02:30:00Z,2021-02-03T03:00:00Z,8.6
48,2021-02-03T02:00:00Z,2021-02-03T02:30:00Z,9.2
49,2021-02-03T01:30:00Z,2021-02-03T02:00:00Z,8.8
50,2021-02-03T01:00:00Z,2021-02-03T01:30:00Z,9.4
51,2021-02-03T00:30:00Z,2021-02-03T01:00:00Z,9.5
52,2021-02-03T00:00:00Z,2021-02-03T00:30:00Z,9.0
53,2021-02-02T23:30:00Z,2021-02-03T00:00:00Z,8.6
54,2021-02-02T23:00:00Z,2021-02-02T23:30:00Z,10.2
55,2021-02-02T22:30:00Z,2021-02-02T23:00:00Z,10.0
56,2021-02-02T22:00:00Z,2021-02-02T22:30:00Z,10.0
57,2021-02-02T21:30:00Z,2021-02-02T22:00:00Z,11.0
58,2021-02-02T21:00:00Z,2021-02-02T21:30:00Z,11.0
59,2021-02-02T20:30:00Z,2021-02-02T21:00:00Z,11.42
60,2021-02-02T20:00:00Z,2021-02-02T20:30:00Z,11.6
61,2021-02-02T19:30:00Z,2021-02-02T20:00:00Z,10.4
62,2021-02-02T19:00:00Z,2021-02-02T19:30:00Z,12.4
63,2021-02-02T18:30:00Z,2021-02-02T19:00:00Z,26.0
64,2021-02-02T18:00:00Z,2021-02-02T18:30:00Z,28.8
65,2021-02-02T17:30:00Z,2021-02-02T18:00:00Z,29.6
66,2021-02-02T17:00:00Z,2021-02-02T17:30:00Z,28.16
67,2021-02-02T16:30:00Z,2021-02-02T17:00:00Z,28.54
68,2021-02-02T16:00:00Z,2021-02-02T16:30:00Z,23.42
69,2021-02-02T15:30:00Z,2021-02-02T16:00:00Z,11.4
70,2021-02-02T15:00:00Z,2021-02-02T15:30:00Z,10.8
71,2021-02-02T14:30:00Z,2021-02-02T15:00:00Z,11.6
72,2021-02-02T14:00:00Z,2021-02-02T14:30:00Z,11.6
73,2021-02-02T13:30:00Z,2021-02-02T14:00:00Z,11.6
74,2021-02-02T13:00:00Z,2021-02-02T13:30:00Z,12.64
75,2021-02-02T12:30:00Z,2021-02-02T13:00:00Z,12.6
76,2021-02-02T12:00:00Z,2021-02-02T12:30:00Z,13.18
77,2021-02-02T11:30:00Z,2021-02-02T12:00:00Z,12.02
78,2021-02-02T11:00:00Z,2021-02-02T11:30:00Z,11.2
79,2021-02-02T10:30:00Z,2021-02-02T11:00:00Z,12.11
80,2021-02-02T10:00:00Z,2021-02-02T10:30:00Z,12.0
81,2021-02-02T09:30:00Z,2021-02-02T10:00:00Z,12.06
82,2021-02-02T09:00:00Z,2021-02-02T09:30:00Z,11.2
83,2021-02-02T08:30:00Z,2021-02-02T09:00:00Z,12.1
84,2021-02-02T08:00:00Z,2021-02-02T08:30:00Z,10.34
85,2021-02-02T07:30:00Z,2021-02-02T08:00:00Z,11.48
86,2021-02-02T07:00:00Z,2021-02-02T07:30:00Z,9.64
87,2021-02-02T06:30:00Z,2021-02-02T07:00:00Z,10.6
88,2021-02-02T06:00:00Z,2021-02-02T06:30:00Z,11.2
89,2021-02-02T05:30:00Z,2021-02-02T06:00:00Z,8.4
90,2021-02-02T05:00:00Z,2021-02-02T05:30:00Z,8.24
91,2021-02-02T04:30:00Z,2021-02-02T05:00:00Z,7.0
92,2021-02-02T04:00:00Z,2021-02-02T04:30:00Z,8.0
93,2021-02-02T03:30:00Z,2021-02-02T04:00:00Z,6.98
94,2021-02-02T03:00:00Z,2021-02-02T03:30:00Z,8.54
95,2021-02-02T02:30:00Z,2021-02-02T03:00:00Z,10.49
96,2021-02-02T02:00:00Z,2021-02-02T02:30:00Z,11.18
97,2021-02-02T01:30:00Z,2021-02-02T02:00:00Z,11.42
98,2021-02-02T01:00:00Z,2021-02-02T01:30:00Z,12.8
99,2021-02-02T00:30:00Z,2021-02-02T01:00:00Z,12.4
0,2021-02-02T00:00:00Z,2021-02-02T00:30:00Z,11.54
1,2021-02-01T23:30:00Z,2021-02-02T00:00:00Z,11.94
2,2021-02-01T23:00:00Z,2021-02-01T23:30:00Z,11.74
3,2021-02-01T22:30:00Z,2021-02-01T23:00:00Z,11.0
4,2021-02-01T22:00:00Z,2021-02-01T22:30:00Z,12.4
5,2021-02-01T21:30:00Z,2021-02-01T22:00:00Z,11.8
6,2021-02-01T21:00:00Z,2021-02-01T21:30:00Z,13.96
7,2021-02-01T20:30:00Z,2021-02-01T21:00:00Z,13.2
8,2021-02-01T20:00:00Z,2021-02-01T20:30:00Z,16.0
9,2021-02-01T19:30:00Z,2021-02-01T20:00:00Z,16.0
10,2021-02-01T19:00:00Z,2021-02-01T19:30:00Z,18.02
11,2021-02-01T18:30:00Z,2021-02-01T19:00:00Z,33.2
12,2021-02-01T18:00:00Z,2021-02-01T18:30:00Z,33.33
13,2021-02-01T17:30:00Z,2021-02-01T18:00:00Z,33.33
14,2021-02-01T17:00:00Z,2021-02-01T17:30:00Z,33.33
15,2021-02-01T16:30:00Z,2021-02-01T17:00:00Z,33.33
16,2021-02-01T16:00:00Z,2021-02-01T16:30:00Z,30.0
17,2021-02-01T15:30:00Z,2021-02-01T16:00:00Z,16.8
18,2021-02-01T15:00:00Z,2021-02-01T15:30:00Z,15.34
19,2021-02-01T14:30:00Z,2021-02-01T15:00:00Z,16.8
20,2021-02-01T14:00:00Z,2021-02-01T14:30:00Z,17.5
21,2021-02-01T13:30:00Z,2021-02-01T14:00:00Z,17.0
22,2021-02-01T13:00:00Z,2021-02-01T13:30:00Z,18.4
23,2021-02-01T12:30:00Z,2021-02-01T13:00:00Z,18.8
24,2021-02-01T12:00:00Z,2021-02-01T12:30:00Z,18.72
25,2021-02-01T11:30:00Z,2021-02-01T12:00:00Z,18.12
26,2021-02-01T11:00:00Z,2021-02-01T11:30:00Z,17.92
27,2021-02-01T10:30:00Z,2021-02-01T11:00:00Z,17.6
28,2021-02-01T10:00:00Z,2021-02-01T10:30:00Z,17.6
29,2021-02-01T09:30:00Z,2021-02-01T10:00:00Z,17.78
30,2021-02-01T09:00:00Z,2021-02-01T09:30:00Z,17.0
31,2021-02-01T08:30:00Z,2021-02-01T09:00:00Z,16.6
32,2021-02-01T08:00:00Z,2021-02-01T08:30:00Z,14.2
33,2021-02-01T07:30:00Z,2021-02-01T08:00:00Z,12.17
34,2021-02-01T07:00:00Z,2021-02-01T07:30:00Z,11.6
35,2021-02-01T06:30:00Z,2021-02-01T07:00:00Z,11.6
36,2021-02-01T06:00:00Z,2021-02-01T06:30:00Z,12.0
37,2021-02-01T05:30:00Z,2021-02-01T06:00:00Z,11.6
38,2021-02-01T05:00:00Z,2021-02-01T05:30:00Z,11.26
39,2021-02-01T04:30:00Z,2021-02-01T05:00:00Z,10.4
40,2021-02-01T04:00:00Z,2021-02-01T04:30:00Z,10.6
41,2021-02-01T03:30:00Z,2021-02-01T04:00:00Z,10.2
42,2021-02-01T03:00:00Z,2021-02-01T03:30:00Z,10.64
43,2021-02-01T02:30:00Z,2021-02-01T03:00:00Z,10.2
44,2021-02-01T02:00:00Z,2021-02-01T02:30:00Z,10.46
45,2021-02-01T01:30:00Z,2021-02-01T02:00:00Z,10.5
46,2021-02-01T01:00:00Z,2021-02-01T01:30:00Z,10.68
47,2021-02-01T00:30:00Z,2021-02-01T01:00:00Z,10.8
48,2021-02-01T00:00:00Z,2021-02-01T00:30:00Z,9.6
49,2021-01-31T23:30:00Z,2021-02-01T00:00:00Z,9.6
50,2021-01-31T23:00:00Z,2021-01-31T23:30:00Z,10.44
51,2021-01-31T22:30:00Z,2021-01-31T23:00:00Z,10.1
52,2021-01-31T22:00:00Z,2021-01-31T22:30:00Z,11.26
53,2021-01-31T21:30:00Z,2021-01-31T22:00:00Z,11.4
54,2021-01-31T21:00:00Z,2021-01-31T21:30:00Z,11.6
55,2021-01-31T20:30:00Z,2021-01-31T21:00:00Z,11.68
56,2021-01-31T20:00:00Z,2021-01-31T20:30:00Z,12.46
57,2021-01-31T19:30:00Z,2021-01-31T20:00:00Z,11.6
58,2021-01-31T19:00:00Z,2021-01-31T19:30:00Z,13.0
59,2021-01-31T18:30:00Z,2021-01-31T19:00:00Z,25.06
60,2021-01-31T18:00:00Z,2021-01-31T18:30:00Z,28.8
61,2021-01-31T17:30:00Z,2021-01-31T18:00:00Z,30.78
62,2021-01-31T17:00:00Z,2021-01-31T17:30:00Z,30.68
63,2021-01-31T16:30:00Z,2021-01-31T17:00:00Z,28.8
64,2021-01-31T16:00:00Z,2021-01-31T16:30:00Z,24.0
65,2021-01-31T15:30:00Z,2021-01-31T16:00:00Z,11.6
66,2021-01-31T15:00:00Z,2021-01-31T15:30:00Z,10.8
67,2021-01-31T14:30:00Z,2021-01-31T15:00:00Z,12.28
68,2021-01-31T14:00:00Z,2021-01-31T14:30:00Z,12.96
69,2021-01-31T13:30:00Z,2021-01-31T14:00:00Z,12.82
70,2021-01-31T13:00:00Z,2021-01-31T13:30:00Z,13.38
71,2021-01-31T12:30:00Z,2021-01-31T13:00:00Z,13.12
72,2021-01-31T12:00:00Z,2021-01-31T12:30:00Z,12.82
73,2021-01-31T11:30:00Z,2021-01-31T12:00:00Z,12.22
74,2021-01-31T11:00:00Z,2021-01-31T11:30:00Z,11.8
75,2021-01-31T10:30:00Z,2021-01-31T11:00:00Z,11.8
76,2021-01-31T10:00:00Z,2021-01-31T10:30:00Z,11.8
77,2021-01-31T09:30:00Z,2021-01-31T10:00:00Z,12.0
78,2021-01-31T09:00:00Z,2021-01-31T09:30:00Z,11.64
79,2021-01-31T08:30:00Z,2021-01-31T09:00:00Z,10.0
80,2021-01-31T08:00:00Z,2021-01-31T08:30:00Z,8.2
81,2021-01-31T07:30:00Z,2021-01-31T08:00:00Z,8.8
82,2021-01-31T07:00:00Z,2021-01-31T07:30:00Z,8.0
83,2021-01-31T06:30:00Z,2021-01-31T07:00:00Z,10.26
84,2021-01-31T06:00:00Z,2021-01-31T06:30:00Z,9.76
85,2021-01-31T05:30:00Z,2021-01-31T06:00:00Z,9.0
86,2021-01-31T05:00:00Z,2021-01-31T05:30:00Z,8.6
87,2021-01-31T04:30:00Z,2021-01-31T05:00:00Z,8.0
88,2021-01-31T04:00:00Z,2021-01-31T04:30:00Z,9.18
89,2021-01-31T03:30:00Z,2021-01-31T04:00:00Z,9.84
90,2021-01-31T03:00:00Z,2021-01-31T03:30:00Z,10.94
91,2021-01-31T02:30:00Z,2021-01-31T03:00:00Z,10.36
92,2021-01-31T02:00:00Z,2021-01-31T02:30:00Z,11.6
93,2021-01-31T01:30:00Z,2021-01-31T02:00:00Z,11.08
94,2021-01-31T01:00:00Z,2021-01-31T01:30:00Z,12.6
95,2021-01-31T00:30:00Z,2021-01-31T01:00:00Z,12.8
96,2021-01-31T00:00:00Z,2021-01-31T00:30:00Z,12.0
97,2021-01-30T23:30:00Z,2021-01-31T00:00:00Z,10.0
98,2021-01-30T23:00:00Z,2021-01-30T23:30:00Z,11.32
99,2021-01-30T22:30:00Z,2021-01-30T23:00:00Z,11.2
0,2021-01-30T22:00:00Z,2021-01-30T22:30:00Z,12.08
1,2021-01-30T21:30:00Z,2021-01-30T22:00:00Z,11.0
2,2021-01-30T21:00:00Z,2021-01-30T21:30:00Z,12.4
3,2021-01-30T20:30:00Z,2021-01-30T21:00:00Z,11.14
4,2021-01-30T20:00:00Z,2021-01-30T20:30:00Z,12.4
5,2021-01-30T19:30:00Z,2021-01-30T20:00:00Z,12.7
6,2021-01-30T19:00:00Z,2021-01-30T19:30:00Z,16.2
7,2021-01-30T18:30:00Z,2021-01-30T19:00:00Z,27.6
8,2021-01-30T18:00:00Z,2021-01-30T18:30:00Z,29.38
9,2021-01-30T17:30:00Z,2021-01-30T18:00:00Z,30.4
10,2021-01-30T17:00:00Z,2021-01-30T17:30:00Z,29.2
11,2021-01-30T16:30:00Z,2021-01-30T17:00:00Z,26.76
12,2021-01-30T16:00:00Z,2021-01-30T16:30:00Z,23.16
13,2021-01-30T15:30:00Z,2021-01-30T16:00:00Z,11.6
14,2021-01-30T15:00:00Z,2021-01-30T15:30:00Z,10.8
15,2021-01-30T14:30:00Z,2021-01-30T15:00:00Z,11.48
16,2021-01-30T14:00:00Z,2021-01-30T14:30:00Z,11.8
17,2021-01-30T13:30:00Z,2021-01-30T14:00:00Z,12.76
18,2021-01-30T13:00:00Z,2021-01-30T13:30:00Z,12.94
19,2021-01-30T12:30:00Z,2021-01-30T13:00:00Z,13.72
20,2021-01-30T12:00:00Z,2021-01-30T12:30:00Z,13.62
21,2021-01-30T11:30:00Z,2021-01-30T12:00:00Z,12.4
22,2021-01-30T11:00:00Z,2021-01-30T11:30:00Z,12.24
23,2021-01-30T10:30:00Z,2021-01-30T11:00:00Z,13.34
24,2021-01-30T10:00:00Z,2021-01-30T10:30:00Z,12.8
25,2021-01-30T09:30:00Z,2021-01-30T10:00:00Z,13.1
26,2021-01-30T09:00:00Z,2021-01-30T09:30:00Z,11.6
27,2021-01-30T08:30:00Z,2021-01-30T09:00:00Z,12.08
28,2021-01-30T08:00:00Z,2021-01-30T08:30:00Z,10.2
29,2021-01-30T07:30:00Z,2021-01-30T08:00:00Z,10.48
30,2021-01-30T07:00:00Z,2021-01-30T07:30:00Z,9.42
31,2021-01-30T06:30:00Z,2021-01-30T07:00:00Z,8.0
32,2021-01-30T06:00:00Z,2021-01-30T06:30:00Z,7.68
33,2021-01-30T05:30:00Z,2021-01-30T06:00:00Z,6.86
34,2021-01-30T05:00:00Z,2021-01-30T05:30:00Z,6.4
35,2021-01-30T04:30:00Z,2021-01-30T05:00:00Z,6.38
36,2021-01-30T04:00:00Z,2021-01-30T04:30:00Z,7.3
37,2021-01-30T03:30:00Z,2021-01-30T04:00:00Z,8.5
38,2021-01-30T03:00:00Z,2021-01-30T03:30:00Z,9.6
39,2021-01-30T02:30:00Z,2021-01-30T03:00:00Z,12.0
40,2021-01-30T02:00:00Z,2021-01-30T02:30:00Z,12.7
41,2021-01-30T01:30:00Z,2021-01-30T02:00:00Z,12.14
42,2021-01-30T01:00:00Z,2021-01-30T01:30:00Z,13.56
43,2021-01-30T00:30:00Z,2021-01-30T01:00:00Z,13.76
44,2021-01-30T00:00:00Z,2021-01-30T00:30:00Z,12.8
45,2021-01-29T23:30:00Z,2021-01-30T00:00:00Z,12.16
46,2021-01-29T23:00:00Z,2021-01-29T23:30:00Z,13.5
47,2021-01-29T22:30:00Z,2021-01-29T23:00:00Z,10.78
48,2021-01-29T22:00:00Z,2021-01-29T22:30:00Z,11.24
49,2021-01-29T21:30:00Z,2021-01-29T22:00:00Z,11.36
50,2021-01-29T21:00:00Z,2021-01-29T21:30:00Z,11.44
51,2021-01-29T20:30:00Z,2021-01-29T21:00:00Z,10.62
52,2021-01-29T20:00:00Z,2021-01-29T20:30:00Z,11.38
53,2021-01-29T19:30:00Z,2021-01-29T20:00:00Z,11.38
54,2021-01-29T19:00:00Z,2021-01-29T19:30:00Z,13.3
55,2021-01-29T18:30:00Z,2021-01-29T19:00:00Z,25.88
56,2021-01-29T18:00:00Z,2021-01-29T18:30:00Z,28.6
57,2021-01-29T17:30:00Z,2021-01-29T18:00:00Z,31.12
58,2021-01-29T17:00:00Z,2021-01-29T17:30:00Z,30.0
59,2021-01-29T16:30:00Z,2021-01-29T17:00:00Z,28.5
60,2021-01-29T16:00:00Z,2021-01-29T16:30:00Z,24.8
61,2021-01-29T15:30:00Z,2021-01-29T16:00:00Z,11.42
62,2021-01-29T15:00:00Z,2021-01-29T15:30:00Z,10.96
63,2021-01-29T14:30:00Z,2021-01-29T15:00:00Z,10.92
64,2021-01-29T14:00:00Z,2021-01-29T14:30:00Z,11.6
65,2021-01-29T13:30:00Z,2021-01-29T14:00:00Z,12.4
66,2021-01-29T13:00:00Z,2021-01-29T13:30:00Z,13.56
67,2021-01-29T12:30:00Z,2021-01-29T13:00:00Z,13.36
68,2021-01-29T12:00:00Z,2021-01-29T12:30:00Z,13.29
69,2021-01-29T11:30:00Z,2021-01-29T12:00:00Z,11.9
70,2021-01-29T11:00:00Z,2021-01-29T11:30:00Z,11.5
71,2021-01-29T10:30:00Z,2021-01-29T11:00:00Z,12.4
72,2021-01-29T10:00:00Z,2021-01-29T10:30:00Z,12.5
73,2021-01-29T09:30:00Z,2021-01-29T10:00:00Z,11.9
74,2021-01-29T09:00:00Z,2021-01-29T09:30:00Z,11.72
75,2021-01-29T08:30:00Z,2021-01-29T09:00:00Z,12.36
76,2021-01-29T08:00:00Z,2021-01-29T08:30:00Z,11.6
77,2021-01-29T07:30:00Z,2021-01-29T08:00:00Z,12.0
78,2021-01-29T07:00:00Z,2021-01-29T07:30:00Z,11.2
79,2021-01-29T06:30:00Z,2021-01-29T07:00:00Z,10.4
80,2021-01-29T06:00:00Z,2021-01-29T06:30:00Z,11.76
81,2021-01-29T05:30:00Z,2021-01-29T06:00:00Z,8.16
82,2021-01-29T05:00:00Z,2021-01-29T05:30:00Z,7.4
83,2021-01-29T04:30:00Z,2021-01-29T05:00:00Z,6.24
84,2021-01-29T04:00:00Z,2021-01-29T04:30:00Z,6.16
85,2021-01-29T03:30:00Z,2021-01-29T04:00:00Z,5.8
86,2021-01-29T03:00:00Z,2021-01-29T03:30:00Z,7.0
87,2021-01-29T02:30:00Z,2021-01-29T03:00:00Z,7.4
88,2021-01-29T02:00:00Z,2021-01-29T02:30:00Z,7.62
89,2021-01-29T01:30:00Z,2021-01-29T02:00:00Z,8.2
90,2021-01-29T01:00:00Z,2021-01-29T01:30:00Z,9.6
91,2021-01-29T00:30:00Z,2021-01-29T01:00:00Z,11.2
92,2021-01-29T00:00:00Z,2021-01-29T00:30:00Z,10.2
